TOMO 04 — ARMAS

Fuente de armas, munición, daño, rasgos, obtención y balance ofensivo.

Edición 5.1 — Versión refinada para lectura de libro

Nota editorial: esta versión conserva la información útil de las iteraciones anteriores, unifica fichas heredadas bajo IDs maestros y retira del cuerpo principal títulos técnicos repetidos, separadores visuales y marcas internas de trabajo. Las fuentes, alias y notas de trazabilidad no se pierden: se conservan en apéndice cuando corresponde.
## Balance ofensivo para publicación

Las armas se publican con sus valores conservados, pero cada una debe poder ubicarse en una etapa de juego. Si un arma queda fuera de etapa, no se elimina: se marca como única, rara, avanzada, modificada, legendaria o requiere balance.

### Prueba de arma
1. Comparar daño contra enemigos de amenaza 1-3, 4-6 y 7-9.
2. Revisar coste AP frente al daño esperado.
3. Revisar munición disponible en campaña, libre y supervivencia.
4. Confirmar si ignora defensa por rasgo real o por error.

TOMO 04 — ARMAS: MUNICION, ETAPAS Y BALANCE OFENSIVO

1. ETAPAS DE ARMAS
| Etapa | Armas esperadas | Funcion |
|---|---|---|
| Inicio | pistola 10mm, pipe, melee simple | resolver amenazas 1-3 |
| Temprana | escopeta, rifle de caza, laser basico | amenazas 3-5 |
| Media | combate, plasma, explosivos limitados | amenazas 5-7 |
| Alta | pesadas, legendarias, modificadas | amenazas 7-9 |
| Final | armas unicas optimizadas | jefes y amenazas 9-10 |

2. MUNICION EXACTA VS NARRATIVA
Este tomo conserva municion y calibres. En mesa puede usarse:
- Exacta: contar cada bala/proyectil.
- Narrativa: 1 carga por escena.
- Supervivencia: exacta para municion rara; narrativa para comun.

3. ARMA INUTIL O DEMASIADO FUERTE
Marcar REQUIERE_BALANCE_OFENSIVO si:
- no supera dano minimo contra enemigos de su etapa,
- mata amenazas medias en 1 turno sin costo alto,
- tiene coste AP demasiado bajo para su dano,
- ignora DR/ER/RR sin rasgo que lo justifique.


Resultado de auditoría:
- No se modifican daños, municiones, AP ni valores de armas.
- Las armas quedan clasificadas por función: inicio, estándar, especial, pesada, legendaria o final.
- Arma con daño bajo + AP alto = REQUIERE_REVISIÓN_DE_UTILIDAD.
- Arma con daño alto + AP bajo = REQUIERE_REVISIÓN_DE_LETALIDAD.
- Arma explosiva, nuclear o pesada no debe balancearse contra enemigos normales; se prueba contra grupos, cobertura, robots pesados, servoarmaduras o jefes.
- Información eliminada: 0.

Criterio aplicado:
- No se cambian valores de PV, AP, daño, DR, ER ni RR en fichas existentes.
- La simulación se agrega como capa de auditoría para decidir ajustes posteriores sin destruir datos.
- AP sigue significando Puntos de Acción.
- Fórmula provisional de test: mitigación por tramo de defensa + daño mínimo táctico. No reemplaza Tomo 01; sirve para detectar bloqueos.

### Distribución real detectada en los tomos
| Métrica | Muestras | P10 | P25 | P50 | P75 | P90 |
|---|---:|---:|---:|---:|---:|---:|
| PV enemigos Tomo 03 | 213 | 85.0 | 210.0 | 500.0 | 1000.0 | 1800.0 |
| DR enemigos Tomo 03 | 213 | 15.0 | 45.0 | 95.0 | 180.0 | 260.0 |
| ER enemigos Tomo 03 | 213 | 5.0 | 35.0 | 80.0 | 140.0 | 208.0 |
| Amenaza enemigos Tomo 03 | 213 | 1.1 | 1.5 | 2.2 | 3.1 | 4.2 |
| Daño base armas Tomo 04 | 106 | 22.0 | 28.0 | 45.0 | 55.0 | 150.0 |
| Coste AP armas Tomo 04 | 99 | 20.0 | 25.0 | 28.0 | 35.0 | 42.0 |
| DR armaduras Tomo 05 | 293 | 0.0 | 5.0 | 35.0 | 35.0 | 35.0 |
| ER armaduras Tomo 05 | 293 | 0.0 | 5.0 | 35.0 | 35.0 | 35.0 |

### Fórmula de test usada en esta simulación
- Defensa 0–25: reduce 0 daño.
- Defensa 26–75: reduce 5 daño.
- Defensa 76–150: reduce 10 daño.
- Defensa 151–250: reduce 20 daño.
- Defensa 251–400: reduce 35 daño.
- Defensa 401+: reduce 50 daño.
- Si el arma puede afectar al objetivo pero el cálculo baja a 0, usar daño mínimo táctico: máximo entre 1 y 10% del daño base.
- Rondas de referencia: se calcula con presupuesto abstracto de 100 AP tácticos para comparar armas; no sustituye la economía oficial del Tomo 01.

### Resultado de simulación representativa
| Arma | Enemigo | Amenaza | PV | DR/ER | Daño efectivo | Impactos | Rondas ref. | Estado |
Nombre: Pickman blade
Categoría: Melee - filo única
Subtipo: Melee filo
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 35
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: No usa
  CARGADOR: 0
  CADENCIA: 40
  ALCANCE: 1
  PRECISIÓN: 100
  COSTE_AP_VATS: 25
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: según fuerza
  PESO: 3
  VALOR: 80
Perks recomendados: Big Leagues, Blacksmith
Mods recomendados: Hoja, serrado, electrificado si aplica
Obtención/Botín: Unica: comercio, misión, recompensa o ubicación fija según wiki.
Efecto único/legendario: Sangrado y bonus de sigilo.
Uso recomendado: Sigilo, ahorro de munición
Limitación: Riesgo cuerpo a cuerpo
---
---
---
## [FICHA ARMA]
ID: WIKI-W-068
ID maestro 4.1: W-0068
Alias conservado: WIKI-W-068
Nombre: Kremvh's Tooth
Categoría: Melee - filo única
Subtipo: Melee filo
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 35
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: No usa
  CARGADOR: 0
  CADENCIA: 40
  ALCANCE: 1
  PRECISIÓN: 100
  COSTE_AP_VATS: 25
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: según fuerza
  PESO: 3
  VALOR: 80
Perks recomendados: Big Leagues, Blacksmith
Mods recomendados: Hoja, serrado, electrificado si aplica
Obtención/Botín: Unica: comercio, misión, recompensa o ubicación fija según wiki.
Efecto único/legendario: Daño venenoso/sangrado único.
Uso recomendado: Sigilo, ahorro de munición
Limitación: Riesgo cuerpo a cuerpo
---
---
---
## [FICHA ARMA]
ID: WIKI-W-069
ID maestro 4.1: W-0069
Alias conservado: WIKI-W-069
Nombre: Baseball bat
Categoría: Melee - contundente
Subtipo: Melee contundente
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 55
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: No usa
  CARGADOR: 0
  CADENCIA: 20
  ALCANCE: 1
  PRECISIÓN: 100
  COSTE_AP_VATS: 35
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: alto por golpe
  PESO: 8
  VALOR: 120
Perks recomendados: Big Leagues, Blacksmith
Mods recomendados: Puntas, cohetes, electrificado
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Romper armadura y stagger
Limitación: Lento
---
---
---
## [FICHA ARMA]
ID: WIKI-W-070
ID maestro 4.1: W-0070
Alias conservado: WIKI-W-070
Nombre: Board
Categoría: Melee - contundente
Subtipo: Melee contundente
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 55
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: No usa
  CARGADOR: 0
  CADENCIA: 20
  ALCANCE: 1
  PRECISIÓN: 100
  COSTE_AP_VATS: 35
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: alto por golpe
  PESO: 8
  VALOR: 120
Perks recomendados: Big Leagues, Blacksmith
Mods recomendados: Puntas, cohetes, electrificado
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Romper armadura y stagger
Limitación: Lento
---
---
---
## [FICHA ARMA]
ID: WIKI-W-071
ID maestro 4.1: W-0071
Alias conservado: WIKI-W-071
Nombre: Lead pipe
Categoría: Melee - contundente
Subtipo: Melee contundente
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 55
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: No usa
  CARGADOR: 0
  CADENCIA: 20
  ALCANCE: 1
  PRECISIÓN: 100
  COSTE_AP_VATS: 35
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: alto por golpe
  PESO: 8
  VALOR: 120
Perks recomendados: Big Leagues, Blacksmith
Mods recomendados: Puntas, cohetes, electrificado
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Romper armadura y stagger
Limitación: Lento
---
---
---
## [FICHA ARMA]
ID: WIKI-W-072
ID maestro 4.1: W-0072
Alias conservado: WIKI-W-072
Nombre: Pipe wrench
Categoría: Melee - contundente
Subtipo: Melee contundente
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 55
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: No usa
  CARGADOR: 0
  CADENCIA: 20
  ALCANCE: 1
  PRECISIÓN: 100
  COSTE_AP_VATS: 35
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: alto por golpe
  PESO: 8
  VALOR: 120
Perks recomendados: Big Leagues, Blacksmith
Mods recomendados: Puntas, cohetes, electrificado
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Romper armadura y stagger
Limitación: Lento
---
---
---
## [FICHA ARMA]
ID: WIKI-W-073
ID maestro 4.1: W-0073
Alias conservado: WIKI-W-073
Nombre: Tire iron
Categoría: Melee - contundente
Subtipo: Melee contundente
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 55
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: No usa
  CARGADOR: 0
  CADENCIA: 20
  ALCANCE: 1
  PRECISIÓN: 100
  COSTE_AP_VATS: 35
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: alto por golpe
  PESO: 8
  VALOR: 120
Perks recomendados: Big Leagues, Blacksmith
Mods recomendados: Puntas, cohetes, electrificado
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Romper armadura y stagger
Limitación: Lento
---
---
---
## [FICHA ARMA]
ID: WIKI-W-074
ID maestro 4.1: W-0074
Alias conservado: WIKI-W-074
Nombre: Walking cane
Categoría: Melee - contundente
Subtipo: Melee contundente
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 55
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: No usa
  CARGADOR: 0
  CADENCIA: 20
  ALCANCE: 1
  PRECISIÓN: 100
  COSTE_AP_VATS: 35
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: alto por golpe
  PESO: 8
  VALOR: 120
Perks recomendados: Big Leagues, Blacksmith
Mods recomendados: Puntas, cohetes, electrificado
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Romper armadura y stagger
Limitación: Lento
---
---
---
## [FICHA ARMA]
ID: WIKI-W-075
ID maestro 4.1: W-0075
Alias conservado: WIKI-W-075
Nombre: Sledgehammer
Categoría: Melee - contundente
Subtipo: Melee contundente
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 55
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: No usa
  CARGADOR: 0
  CADENCIA: 20
  ALCANCE: 1
  PRECISIÓN: 100
  COSTE_AP_VATS: 35
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: alto por golpe
  PESO: 8
  VALOR: 120
Perks recomendados: Big Leagues, Blacksmith
Mods recomendados: Puntas, cohetes, electrificado
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Romper armadura y stagger
Limitación: Lento
---
---
---
## [FICHA ARMA]
ID: WIKI-W-076
ID maestro 4.1: W-0076
Alias conservado: WIKI-W-076
Nombre: Pool cue
Categoría: Melee - contundente
Subtipo: Melee contundente
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 55
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: No usa
  CARGADOR: 0
  CADENCIA: 20
  ALCANCE: 1
  PRECISIÓN: 100
  COSTE_AP_VATS: 35
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: alto por golpe
  PESO: 8
  VALOR: 120
Perks recomendados: Big Leagues, Blacksmith
Mods recomendados: Puntas, cohetes, electrificado
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Romper armadura y stagger
Limitación: Lento
---
---
---
## [FICHA ARMA]
ID: WIKI-W-077
ID maestro 4.1: W-0077
Alias conservado: WIKI-W-077
Nombre: Rolling pin
Categoría: Melee - contundente
Subtipo: Melee contundente
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 55
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: No usa
  CARGADOR: 0
  CADENCIA: 20
  ALCANCE: 1
  PRECISIÓN: 100
  COSTE_AP_VATS: 35
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: alto por golpe
  PESO: 8
  VALOR: 120
Perks recomendados: Big Leagues, Blacksmith
Mods recomendados: Puntas, cohetes, electrificado
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Romper armadura y stagger
Limitación: Lento
---
---
---
## [FICHA ARMA]
ID: WIKI-W-078
ID maestro 4.1: W-0078
Alias conservado: WIKI-W-078
Nombre: Security baton
Categoría: Melee - contundente
Subtipo: Melee contundente
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 55
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: No usa
  CARGADOR: 0
  CADENCIA: 20
  ALCANCE: 1
  PRECISIÓN: 100
  COSTE_AP_VATS: 35
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: alto por golpe
  PESO: 8
  VALOR: 120
Perks recomendados: Big Leagues, Blacksmith
Mods recomendados: Puntas, cohetes, electrificado
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Romper armadura y stagger
Limitación: Lento
---
---
---
## [FICHA ARMA]
ID: WIKI-W-079
ID maestro 4.1: W-0079
Alias conservado: WIKI-W-079
Nombre: Baton
Categoría: Melee - contundente
Subtipo: Melee contundente
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 55
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: No usa
  CARGADOR: 0
  CADENCIA: 20
  ALCANCE: 1
  PRECISIÓN: 100
  COSTE_AP_VATS: 35
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: alto por golpe
  PESO: 8
  VALOR: 120
Perks recomendados: Big Leagues, Blacksmith
Mods recomendados: Puntas, cohetes, electrificado
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Romper armadura y stagger
Limitación: Lento
---
---
---
## [FICHA ARMA]
ID: WIKI-W-080
ID maestro 4.1: W-0080
Alias conservado: WIKI-W-080
Nombre: Boxing glove
Categoría: Unarmed
Subtipo: Unarmed
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 40
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: No usa
  CARGADOR: 0
  CADENCIA: 35
  ALCANCE: 1
  PRECISIÓN: 100
  COSTE_AP_VATS: 25
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: según fuerza
  PESO: 3
  VALOR: 100
Perks recomendados: Iron Fist, Blacksmith
Mods recomendados: Puntas, cuchillas, eléctrico
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Combate cercano y builds de fuerza
Limitación: No utilizable con servoarmadura en varios casos
---
---
---
## [FICHA ARMA]
ID: WIKI-W-081
ID maestro 4.1: W-0081
Alias conservado: WIKI-W-081
Nombre: Knuckles
Categoría: Unarmed
Subtipo: Unarmed
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 40
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: No usa
  CARGADOR: 0
  CADENCIA: 35
  ALCANCE: 1
  PRECISIÓN: 100
  COSTE_AP_VATS: 25
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: según fuerza
  PESO: 3
  VALOR: 100
Perks recomendados: Iron Fist, Blacksmith
Mods recomendados: Puntas, cuchillas, eléctrico
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Combate cercano y builds de fuerza
Limitación: No utilizable con servoarmadura en varios casos
---
---
---
## [FICHA ARMA]
ID: WIKI-W-082
ID maestro 4.1: W-0082
Alias conservado: WIKI-W-082
Nombre: Deathclaw gauntlet
Categoría: Unarmed
Subtipo: Unarmed
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 40
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: No usa
  CARGADOR: 0
  CADENCIA: 35
  ALCANCE: 1
  PRECISIÓN: 100
  COSTE_AP_VATS: 25
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: según fuerza
  PESO: 3
  VALOR: 100
Perks recomendados: Iron Fist, Blacksmith
Mods recomendados: Puntas, cuchillas, eléctrico
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Combate cercano y builds de fuerza
Limitación: No utilizable con servoarmadura en varios casos
---
---
---
## [FICHA ARMA]
ID: WIKI-W-084
ID maestro 4.1: W-0084
Alias conservado: WIKI-W-084
Nombre: Bear arm
Categoría: Unarmed
Subtipo: Unarmed
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 40
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: No usa
  CARGADOR: 0
  CADENCIA: 35
  ALCANCE: 1
  PRECISIÓN: 100
  COSTE_AP_VATS: 25
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: según fuerza
  PESO: 3
  VALOR: 100
Perks recomendados: Iron Fist, Blacksmith
Mods recomendados: Puntas, cuchillas, eléctrico
Obtención/Botín: Botín, comercio, facción o leveled list según arma.
Efecto único/legendario: Sin efecto fijo; puede recibir mods o efecto legendario si aplica.
Uso recomendado: Combate cercano y builds de fuerza
Limitación: No utilizable con servoarmadura en varios casos
---
---
---
## [FICHA ARMA]
ID: WIKI-W-085
ID maestro 4.1: W-0085
Alias conservado: WIKI-W-085
Nombre: 2076 World Series baseball bat
Categoría: Melee - contundente única
Subtipo: Melee contundente
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 55
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: No usa
  CARGADOR: 0
  CADENCIA: 20
  ALCANCE: 1
  PRECISIÓN: 100
  COSTE_AP_VATS: 35
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: alto por golpe
  PESO: 8
  VALOR: 120
Perks recomendados: Big Leagues, Blacksmith
Mods recomendados: Puntas, cohetes, electrificado
Obtención/Botín: Unica: comercio, misión, recompensa o ubicación fija según wiki.
Efecto único/legendario: Probabilidad de lanzar enemigos por los aires.
Uso recomendado: Romper armadura y stagger
Limitación: Lento
---
---
---
## [FICHA ARMA]
ID: WIKI-W-088
ID maestro 4.1: W-0088
Alias conservado: WIKI-W-088
Nombre: Kellogg's pistol
Categoría: Balística - pistola única
Subtipo: Pistola
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 22
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: 10mm / .44 / .38 según arma
  CARGADOR: 12
  CADENCIA: 46
  ALCANCE: 119
  PRECISIÓN: 61
  COSTE_AP_VATS: 20
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: 60-150
  PESO: 4
  VALOR: 60
Perks recomendados: Gunslinger, Gun Nut, Mister Sandman si silenciada
Mods recomendados: Receptor avanzado, cañón largo, mira, silenciador si aplica
Obtención/Botín: Unica: comercio, misión, recompensa o ubicación fija según wiki.
Efecto único/legendario: Rellena AP al crítico.
Uso recomendado: Arma secundaria, VATS y exploración temprana
Limitación: Menor daño contra blindaje pesado
---
---
---
## [FICHA ARMA]
ID: WIKI-W-089
ID maestro 4.1: W-0089
Alias conservado: WIKI-W-089
Nombre: The Gainer
Categoría: Balística - pistola única
Subtipo: Pistola
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 22
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: 10mm / .44 / .38 según arma
  CARGADOR: 12
  CADENCIA: 46
  ALCANCE: 119
  PRECISIÓN: 61
  COSTE_AP_VATS: 20
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: 60-150
  PESO: 4
  VALOR: 60
Perks recomendados: Gunslinger, Gun Nut, Mister Sandman si silenciada
Mods recomendados: Receptor avanzado, cañón largo, mira, silenciador si aplica
Obtención/Botín: Unica: comercio, misión, recompensa o ubicación fija según wiki.
Efecto único/legendario: Daño de fuego.
Uso recomendado: Arma secundaria, VATS y exploración temprana
Limitación: Menor daño contra blindaje pesado
---
---
---
## [FICHA ARMA]
ID: WIKI-W-090
ID maestro 4.1: W-0090
Alias conservado: WIKI-W-090
Nombre: Eddie's Peace
Categoría: Balística - pistola única
Subtipo: Pistola
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 22
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: 10mm / .44 / .38 según arma
  CARGADOR: 12
  CADENCIA: 46
  ALCANCE: 119
  PRECISIÓN: 61
  COSTE_AP_VATS: 20
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: 60-150
  PESO: 4
  VALOR: 60
Perks recomendados: Gunslinger, Gun Nut, Mister Sandman si silenciada
Mods recomendados: Receptor avanzado, cañón largo, mira, silenciador si aplica
Obtención/Botín: Unica: comercio, misión, recompensa o ubicación fija según wiki.
Efecto único/legendario: Mas daño a extremidades.
Uso recomendado: Arma secundaria, VATS y exploración temprana
Limitación: Menor daño contra blindaje pesado
---
---
---
## [FICHA ARMA]
ID: WIKI-W-091
ID maestro 4.1: W-0091
Alias conservado: WIKI-W-091
Nombre: Wastelander's Friend
Categoría: Balística - pistola única
Subtipo: Pistola
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 22
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: 10mm / .44 / .38 según arma
  CARGADOR: 12
  CADENCIA: 46
  ALCANCE: 119
  PRECISIÓN: 61
  COSTE_AP_VATS: 20
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: 60-150
  PESO: 4
  VALOR: 60
Perks recomendados: Gunslinger, Gun Nut, Mister Sandman si silenciada
Mods recomendados: Receptor avanzado, cañón largo, mira, silenciador si aplica
Obtención/Botín: Unica: comercio, misión, recompensa o ubicación fija según wiki.
Efecto único/legendario: Mas daño a extremidades.
Uso recomendado: Arma secundaria, VATS y exploración temprana
Limitación: Menor daño contra blindaje pesado
---
---
---
## [FICHA ARMA]
ID: WIKI-W-092
ID maestro 4.1: W-0092
Alias conservado: WIKI-W-092
Nombre: Righteous Authority
Categoría: Energía - láser única
Subtipo: Láser
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 0
  DAÑO_ENERGIA: 28
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: Fusion cell
  CARGADOR: 30
  CADENCIA: 50
  ALCANCE: 203
  PRECISIÓN: 76
  COSTE_AP_VATS: 25
  MULTIPLICADOR_CRITICO: x1 o x2 única
  DPS_REFERENCIAL: 90-200
  PESO: 5
  VALOR: 140
Perks recomendados: Rifleman/Gunslinger/Commando, Science!
Mods recomendados: Capacitor, cañón, mira, splitter
Obtención/Botín: Unica: comercio, misión, recompensa o ubicación fija según wiki.
Efecto único/legendario: Críticos hacen doble daño y recargan medidor.
Uso recomendado: Daño energético limpio y buena precisión
Limitación: Menor efecto contra enemigos con alta ER
---
---
---
## [FICHA ARMA]
ID: WIKI-W-093
ID maestro 4.1: W-0093
Alias conservado: WIKI-W-093
Nombre: Old Faithful
Categoría: Energía - láser única
Subtipo: Láser
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 0
  DAÑO_ENERGIA: 28
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: Fusion cell
  CARGADOR: 30
  CADENCIA: 50
  ALCANCE: 203
  PRECISIÓN: 76
  COSTE_AP_VATS: 25
  MULTIPLICADOR_CRITICO: x1 o x2 única
  DPS_REFERENCIAL: 90-200
  PESO: 5
  VALOR: 140
Perks recomendados: Rifleman/Gunslinger/Commando, Science!
Mods recomendados: Capacitor, cañón, mira, splitter
Obtención/Botín: Unica: comercio, misión, recompensa o ubicación fija según wiki.
Efecto único/legendario: Doble daño si el objetivo esta a vida completa.
Uso recomendado: Daño energético limpio y buena precisión
Limitación: Menor efecto contra enemigos con alta ER
---
---
---
## [FICHA ARMA]
ID: WIKI-W-094
ID maestro 4.1: W-0094
